Number of frames:153970
2874,2887,AU28
4165,4177,RTF
16736,16784,CBL
17498,17520,AU28
17542,17556,AU19
31993,31998,AU19
35932,35971,RTF
43397,43441,AU28
56055,56076,AU19
68184,68271,AU28
88028,88052,AU19
95291,95331,AU28
105082,105117,AU28
106390,106476,RTF
106612,106631,AU28
106637,106646,AU19
106711,106752,AU28
117540,117543,RTF
117539,117542,AU19
119753,119804,RTF
121109,121136,RTF
121213,121251,AU19
125878,125976,AU28
130959,131012,RTF
131565,131584,AU28
138281,138372,AU28
144661,144671,AU28
144744,144811,RTF
144831,144964,RTF
144988,145018,RTF
