Number of frames:150375
23374,23385,AU19
35726,35765,AU28
38376,38390,AU19
40847,40852,AU19
54191,54206,AU19
56088,56097,AU19
56114,56146,AU28
56195,56220,AU19
57917,57917,RTF
60810,60825,AU19
60831,60882,AU28
67123,67138,AU19
73826,73841,AU19
73841,73873,AU28
77295,77305,AU19
92430,92444,AU19
94356,94373,AU19
94384,94430,AU28
101245,101259,AU19
106554,106564,AU19
107595,107640,AU28
110059,110115,AU28
119050,119109,RTF
123352,123369,AU19
123371,123454,AU28
130350,130358,AU19
130366,130386,AU28
