Number of frames:145247
12418,12549,RTF
18645,18724,RTF
19123,20418,AU19
29183,29206,AU19
29333,29382,AU19
29382,30219,AU28
39813,39837,AU19
39864,39894,AU28
39935,40017,AU19
51408,51432,AU19
52574,52614,AU19
55660,55733,AU28
55763,55909,AU28
56042,56206,AU28
65383,65415,AU19
65580,65705,AU19
68610,68633,AU19
68659,68683,AU19
68683,69325,AU28
70335,70365,AU19
71100,71124,AU28
79081,79309,RTF
81841,81850,AU19
84782,84808,AU19
84844,84928,AU28
92146,92193,AU19
93114,93127,AU19
95578,95598,AU19
95719,95735,AU19
95741,95821,AU28
95891,95937,AU19
99429,99446,AU28
99485,99531,AU28
99652,99739,AU28
99873,100317,AU28
103115,103133,AU19
103166,103243,AU28
103293,103311,AU19
103319,103395,AU28
120583,120763,AU28
130167,130353,RTF
130724,130958,RTF
132507,132810,RTF
135659,135681,AU19
140768,140897,RTF
141567,141669,RTF
