Number of frames:148517
744,830,AU28
1733,1792,AU28
3858,3905,AU28
6545,6614,AU28
7316,7374,AU28
7825,7843,AU28
9568,9634,AU28
10422,10493,AU28
12899,12998,AU28
10493,10639,AU28
16402,16435,AU28
16716,16782,AU28
21006,21050,RTF
22989,23049,AU28
23889,23898,AU28
24018,24042,AU28
25465,25559,AU28
28314,28344,RTF
30378,30438,AU28
32666,32705,RTF
37010,37055,AU28
37554,37592,AU28
42177,42273,AU28
42270,42477,AU28
46419,46505,AU28
48557,48580,RTF
50281,50331,AU28
52005,52134,RTF
56896,56943,AU28
57469,57520,AU28
59314,59336,AU28
63594,63712,RTF
64895,64933,AU28
66405,66424,AU28
66504,66564,AU28
69501,69553,RTF
70415,70492,RTF
71742,71764,AU28
71821,72011,RTF
73747,73794,AU28
75576,75685,RTF
81261,81492,AU28
82347,82379,AU28
82953,82979,AU28
85054,85086,RTF
90222,90254,AU28
91656,91717,AU28
93004,93059,AU28
94127,94183,AU28
96566,96629,RTF
101943,102194,AU28
103397,103439,AU28
104209,104278,AU28
107878,107930,AU28
109573,109609,AU28
109824,109866,AU28
112558,112633,RTF
114258,114361,RTF
114374,114403,RTF
117446,117482,AU28
121483,121496,AU28
122662,122791,AU28
127856,127912,AU28
129684,129734,RTF
130150,130205,AU28
134116,134215,AU28
138671,138699,AU28
138904,138963,RTF
146631,146657,AU28
147009,147045,RTF
