Number of frames:134638
185,203,AU19
433,466,RTF
1151,1160,AU28
1172,1223,RTF
1333,1425,AU28
1886,1960,AU28
2924,3031,RTF
3707,3863,AU28
4711,4742,RTF
5068,5133,RTF
5269,5310,RTF
5341,5379,RTF
5737,5905,AU28
7347,7368,RTF
7698,7789,AU28
9333,9367,RTF
9724,9791,RTF
9937,9953,AU28
10090,10133,RTF
10378,10393,RTF
12129,12188,RTF
12227,12322,AU28
13871,13894,RTF
14605,14623,AU28
15606,15654,AU28
15760,15830,AU28
16194,16235,RTF
16825,16872,AU28
18108,18138,AU28
18263,18321,AU28
18866,18928,RTF
19472,19577,AU28
21052,21074,AU28
21803,21886,AU28
22300,22335,RTF
22367,22377,AU28
22378,22388,AU19
22389,22441,AU28
23946,23967,AU19
24002,24152,AU28
24753,24791,AU28
25561,25576,RTF
26361,26570,AU28
26717,26751,RTF
27463,27491,RTF
27515,27537,AU28
27552,27579,AU28
27628,27690,AU28
27920,27949,AU28
29548,29584,RTF
30823,30917,AU28
32449,32470,RTF
32548,32608,AU28
34990,35015,AU28
35183,35211,RTF
36748,36757,AU19
36761,36815,AU28
39092,39309,AU28
39670,39722,RTF
41268,41278,AU19
41279,41322,AU28
42407,42465,AU28
43339,43376,AU28
43999,44065,AU28
44415,44440,RRF
44775,44786,RTF
45424,45466,RTF
46457,46493,RTF
47032,47068,AU28
48528,48646,AU28
49542,49582,RTF
49735,49752,AU19
50096,50114,RTF
50717,50739,RTF
52088,52128,RTF
52565,52587,AU28
52593,52611,AU19
52619,52737,AU28
53033,53083,RTF
53089,53127,RTF
53853,53874,AU28
55268,55345,AU28
55841,55885,RTF
57444,57490,RTF
58616,58693,RTF
59513,59557,AU28
59557,59581,AU19
60725,60746,RTF
60793,60814,RTF
61310,61337,AU28
61370,61475,AU28
61586,61621,RTF
65271,65300,AU28
65300,65317,AU28
67680,67831,AU28
68496,68520,RTF
68783,68827,AU28
70483,70539,AU28
72363,72399,AU28
73596,73620,RTF
74691,74718,RTF
74697,74727,AU28
74843,74986,AU28
75630,75652,AU28
76286,76328,AU28
77636,77655,AU28
78694,78721,RTF
79140,79169,RTF
79525,79558,RTF
79847,79858,RTF
80640,80672,AU28
81219,81279,AU28
82787,82827,RST
82849,82876,AU28
82876,82894,AU19
83016,83061,AU28
83989,84009,RTF
84361,84376,RTF
85189,85208,AU19
85644,85704,RTF
85779,85870,AU28
87825,87907,AU28
88458,88479,AU19
89137,89177,AU28
90304,90355,AU28
90568,90644,RTF
91509,91531,RTF
91709,91723,RTF
92169,92209,RTF
93219,93269,RTF
94076,94152,AU28
94452,94550,RTF
95067,95106,AU19
95108,95197,AU28
95335,95361,RTF
97403,97478,AU28
97692,97712,RTF
97722,97787,RTF
98810,98841,RTF
98851,98872,RTF
99202,99231,RTF
99241,99274,RTF
99270,99291,AU28
99292,99313,AU19
99988,100010,AU28
100672,100753,AU28
102421,102454,RTF
104648,104714,AU28
106203,106280,AU28
108539,108568,RTF
109914,109952,RTF
111165,111201,AU28
111201,111220,AU19
111239,111279,AU28
111619,111653,RTF
111759,111812,AU28
115090,115132,RTF
115164,115178,RTF
115555,115583,AU28
115583,115605,AU19
115662,115685,AU28
116706,116783,AU28
118202,118247,AU28
119559,119589,RTF
119627,119644,AU28
119649,119660,AU19
121620,121654,RTF
123560,123659,AU28
124117,124155,RTF
124854,124883,RTF
125336,125359,RTF
125409,125451,RTF
125487,125515,AU28
125516,125537,AU19
125546,125653,AU28
126368,126397,RTF
126502,126521,RTF
126796,126838,RTF
127175,127224,RTF
127513,127540,RTF
127953,127979,RTF
129499,129554,AU28
129566,129680,AU28
129983,130000,RTF
131976,131993,RTF
132089,132111,RTF
133918,133980,AU28
