Number of frames:148516
2745,2765,AU19
2766,2818,AU28
2898,2911,AU19
2911,3104,AU28
5279,5306,AU28
5284,5330,AU19
13991,14003,AU19
14003,14072,AU28
14482,14496,AU19
17778,17844,RTF
17826,17837,AU28
18876,18910,AU19
18910,19133,AU28
18972,18987,AU19
19074,19088,AU19
26205,26219,AU19
28866,28891,AU19
29910,29968,AU19
32001,32019,AU28
32019,32060,AU19
32685,32758,AU28
33794,33844,AU19
33842,33939,AU28
33939,33958,AU19
33957,33994,AU28
33994,34024,AU19
34023,34054,AU19
34087,34188,RST
34141,34144,AU19
35108,35313,AU28
41701,41742,AU28
41744,41797,AU19
41797,41826,AU28
41823,41893,AU28
42048,42066,AU19
42083,42096,AU28
42097,42115,AU19
42116,42214,AU28
42215,42244,AU19
42244,42401,AU28
42433,42454,AU19
42454,42465,AU28
44275,44326,AU19
44326,44407,AU19
44407,44441,AU28
44440,44464,AU19
44462,44571,AU28
47479,47497,RTF
51577,51587,AU19
51587,51650,AU28
54385,54404,AU28
54411,54556,AU19
54450,54463,AU19
54557,54636,AU28
55329,55430,AU19
57767,57828,AU28
57828,57846,AU19
57846,57912,AU28
59351,59369,AU19
59369,59499,AU28
59436,59453,AU19
59500,59519,AU19
59519,59553,AU28
59563,59598,AU19
59599,59650,AU28
61997,62122,AU28
62064,62090,AU19
64085,64120,AU19
64946,64989,AU28
64989,65001,AU19
65001,65035,AU28
65062,65131,AU28
65320,65350,AU19
65981,66054,AU28
67744,67782,AU19
70245,70417,RTF
70428,70558,RTF
70524,70546,AU19
72294,72354,AU19
72355,72379,AU28
75115,75140,AU19
78081,78143,AU19
78143,78231,AU28
80586,80620,AU28
80619,80633,AU19
80633,80841,AU28
80841,80863,AU19
80862,80943,AU28
80939,80976,AU19
80975,80998,AU28
84976,84997,AU19
85790,85809,AU19
85817,85865,AU28
88758,88775,AU19
88776,88909,AU28
88909,88930,AU19
88930,89010,AU28
89215,89229,AU28
89228,89369,AU19
89255,89274,AU28
89336,89464,AU28
89463,89525,AU19
89523,89589,AU28
91984,92007,AU19
93828,93846,AU19
93847,93916,AU28
93911,93962,AU19
93959,94085,AU28
94085,94141,AU19
94127,94200,AU28
95563,95647,AU19
103510,103607,AU28
103607,103637,AU19
103637,103715,AU28
107478,107499,AU19
107512,107593,AU28
107757,107820,AU28
108023,108027,AU28
108027,108056,AU28
108048,108068,AU28
108068,108103,AU28
108091,108143,AU19
108142,108264,AU28
111367,111421,RTF
112054,112076,AU19
112081,112153,AU28
112814,112940,AU28
114616,114811,AU28
114627,114646,AU19
117452,117468,AU19
120745,121060,AU28
121060,121096,AU19
121097,121148,AU28
121197,121222,AU19
121222,121264,AU28
121264,121280,AU19
124171,124179,AU28
124177,124191,AU19
124189,124396,AU28
124396,124405,AU19
124405,124472,AU28
124472,124485,AU19
124485,124522,AU28
124522,124538,AU19
124538,124657,AU28
124655,124700,AU19
124700,124966,AU28
125909,125974,AU28
125973,126007,AU19
126007,126061,AU28
127555,127605,AU28
127605,127633,AU19
127633,127750,AU28
127961,128017,AU28
128018,128042,AU28
128042,128140,AU28
128138,128153,AU19
128147,128192,AU28
128192,128192,AU19
128193,128245,AU28
128244,128279,AU19
128279,128458,AU28
130568,130611,RTF
133519,133593,AU28
139656,139786,RST
140232,140298,RST
140269,140318,AU28
143099,143107,AU19
143107,143184,AU28
143233,143254,AU19
143255,143379,AU28
143661,143744,AU28
143744,143759,AU19
143759,143864,AU28
143865,143894,AU19
143892,143913,AU28
143912,143943,AU19
143942,143991,AU28
145390,145495,AU28
145495,145508,AU19
145508,145597,AU28
