Number of frames:153012
1105,1391,AU28
4482,4819,AU28
6985,7013,AU28
27164,27199,AU28
27765,27977,RTF
39169,39282,RTF
44690,44700,AU19
44702,44727,AU28
44779,44849,AU28
52159,52192,RTF
54384,54417,AU28
57079,57448,AU28
67114,67205,RTF
71244,71333,RTF
75448,75490,RTF
75635,75719,RTF
75882,76052,RTF
81188,81205,RTF
81222,81240,RTF
83412,83489,RTF
87487,87586,RTF
91073,91088,RTF
92740,92830,AU28
92922,93032,AU28
93326,93410,AU28
97593,97621,AU28
97781,97805,AU28
107209,107215,AU19
107218,107272,AU28
116543,117156,AU28
123054,123116,AU28
123521,123542,AU28
127027,127093,AU19
139799,140025,RTF
147658,147714,AU28
148061,148607,AU28
