Number of frames:136075
1636,1651,AU19
11230,11253,AU19
19762,19786,AU19
23067,23126,AU28
33985,34012,AU19
41742,41830,RTF
42150,42165,AU19
47670,47695,AU19
55049,55074,AU19
70775,70801,AU19
71279,71289,AU19
90036,90063,AU19
96195,96226,AU19
100826,100846,AU19
100881,101002,AU28
101059,101079,AU19
105201,105220,AU19
108893,108908,AU19
116055,116110,RTF
117263,117286,AU19
119639,119681,AU19
121069,121085,AU19
124320,124348,AU19
125577,125690,RTF
125696,125864,RTF
125918,125930,RTF
127444,127465,AU19
129173,129196,RTF
