Number of frames:165599
1056,1135,RTF
1151,1250,RTF
1334,1339,AU19
4554,4624,RTF
5829,5872,RTF
5883,5923,RTF
6164,6186,RTF
6986,7020,RTF
8571,8587,AU19
8588,8595,AU28
11456,11541,RTF
14511,14615,RTF
16546,16597,RTF
16608,16646,RTF
17202,17245,RTF
17362,17414,RTF
17424,17484,RTF
17495,17553,RTF
17639,17664,AU28
17697,17842,AU28
18315,18399,AU19
28283,28312,RTF
30286,30314,RTF
31721,33551,AU28
33810,33883,RTF
36028,36578,AU28
36916,37337,AU28
40528,40607,RTF
40615,40781,RTF
48363,48436,AU19
48448,48620,AU28
49406,49441,RTF
49500,49872,AU28
52016,52037,AU19
58460,58617,RTF
58815,58893,RTF
63234,63395,AU28
78879,78932,AU28
79072,79192,AU28
80307,80430,AU28
81202,81227,AU28
81228,81261,AU19
81262,81466,AU28
81467,81500,AU19
81500,82095,AU28
82234,82480,AU19
92915,93033,AU19
93037,93194,AU28
95336,95409,RTF
98226,98361,AU28
98389,98690,AU19
98696,98756,AU28
99095,99176,AU28
99208,100574,AU28
100884,100986,AU28
102579,102622,RTF
103110,103206,RTF
103579,103746,RTF
104174,104181,RTF
104600,104664,RTF
104876,104991,AU19
109692,109837,AU19
109842,110163,AU28
110163,110199,AU19
114362,114574,AU28
114574,114655,AU19
114655,114793,AU28
116099,116141,AU28
116666,116715,RTF
116739,116954,AU19
117699,117752,RTF
117765,117832,RTF
117832,117864,RTF
117912,117993,RTF
118005,118053,RTF
118065,118111,RTF
118143,118179,RTF
118224,118246,RTF
118376,118394,RTF
119255,119289,RTF
119778,119919,RTF
119923,119981,RTF
120948,121806,RTF
121842,121924,AU28
121925,121959,AU19
121967,122056,AU28
122121,122159,RTF
123613,123750,AU19
124051,124084,RTF
124646,124827,RTF
124722,124745,RTF
124994,125067,RTF
125202,125232,AU28
125795,125875,AU19
126242,126302,AU19
126327,126431,AU19
126616,126831,RTF
126845,126876,RTF
126891,126921,RTF
130136,130210,RTF
132010,132047,RTF
133087,133098,AU19
133448,133533,AU28
138663,138677,AU19
138730,138830,RTF
142259,142296,RTF
144968,145026,RTF
145293,145333,RTF
151463,151515,RTF
151552,151722,AU19
151780,151876,AU19
152688,152718,RTF
160871,160912,AU28
160913,160944,AU19
160961,161247,AU28
161537,161630,AU19
161789,161857,AU19
162893,162928,AU19
