Number of frames:150822
2340,2363,AU19
4830,4935,AU28
12772,12801,RTF
12892,12925,AU28
16143,16234,RTF
18938,18971,AU19
18974,19023,AU28
19832,19908,AU19
19902,19992,AU28
20465,20496,AU28
34196,34250,AU28
34586,34633,AU19
34633,34735,AU28
36316,36403,RTF
40379,40437,RTF
41089,41109,AU19
41650,42321,AU28
44791,44815,AU19
46953,47108,AU28
47228,47282,AU28
47982,48110,RTF
48281,48301,AU28
52886,52953,RTF
54597,54663,AU19
54669,54943,AU28
56885,56902,RTF
57422,57446,AU19
57455,57463,AU28
57777,57829,RTF
57912,57925,AU19
58543,58639,RTF
60430,60523,AU28
60546,60573,AU19
61216,61256,AU28
63790,63823,AU19
65856,65994,AU28
66244,66403,RTF
66715,66760,RTF
70233,70254,AU28
74820,74859,AU28
84859,84963,AU28
85256,85441,AU28
92946,93097,AU28
96837,96908,AU19
96908,96966,AU28
101582,101633,RTF
101663,101711,RTF
102465,102731,AU28
103916,103985,AU28
109087,109233,RTF
109258,109353,RTF
111220,111265,AU28
117648,117986,RTF
118042,118095,RTF
118101,118150,RTF
119817,119893,AU28
120961,121014,RTF
121876,121905,AU28
127199,127283,RTF
134353,134441,RTF
135056,135165,RTF
135180,135226,RTF
135528,135886,AU28
142136,142183,AU19
146868,146968,RTF
147012,147106,RTF
147282,147299,RTF
149085,149102,AU28
