Number of frames:147318
3517,3563,RTF
9789,9805,AU19
10386,10455,RTF
11847,11862,AU19
15014,15031,AU19
15206,15218,AU19
15563,15613,RTF
16479,16528,RTF
17384,17476,RTF
18170,18185,AU19
19903,19920,AU19
21883,21900,AU19
24055,24073,AU19
27123,27142,AU19
29843,29861,AU19
32515,32527,AU19
36631,36649,AU19
39069,39084,AU19
40143,40162,AU19
40668,40688,AU19
43382,43402,AU19
46855,46871,AU19
48613,48634,AU19
49930,49947,AU19
50285,50301,AU19
52764,52782,AU19
54024,54038,AU19
54667,54683,AU19
59911,59930,AU19
62498,62513,AU19
63312,63330,AU19
63330,63352,AU28
64774,64789,AU19
65835,65851,AU19
68458,68471,AU19
70710,70729,AU19
72215,72234,AU19
74754,74772,AU19
76049,76064,AU19
76382,76387,AU19
78420,78436,AU19
81498,81511,AU19
83285,83305,AU19
84318,84337,AU19
85066,85084,AU19
87301,87320,AU19
92990,93005,AU19
93852,93869,AU19
94730,94745,AU19
99309,99326,AU19
102692,102711,AU19
106450,106468,AU19
106645,106665,AU19
110461,110483,AU19
110834,110852,AU19
110857,110889,AU28
113266,113287,AU19
119330,119349,AU19
120415,120428,AU19
121543,121558,AU19
124796,124812,AU19
126190,126206,AU19
127767,127786,AU19
128436,128543,RTF
128566,128860,RTF
130687,130773,RTF
130841,131269,RTF
132208,132223,AU19
134318,134338,AU19
134890,134908,AU19
136031,136049,AU19
137635,137652,AU19
139528,139541,AU19
142112,142130,AU19
145569,145618,RTF
146337,146354,AU19
