Number of frames:136017
1519,1534,AU19
2928,2961,AU19
3011,3053,AU19
6138,6171,AU19
7106,7197,AU19
7211,7232,AU28
7489,7519,AU19
11350,11427,AU28
13543,13573,AU19
13579,13663,AU28
18521,18603,AU28
19452,19509,RTF
19528,19572,RTF
20146,20197,AU28
20197,20239,AU19
21093,21253,AU28
21430,21492,RTF
21462,21504,AU19
26676,26778,AU19
27816,27836,AU19
29796,29832,AU28
32795,32857,AU19
33435,33484,AU19
33490,33695,AU28
35530,35583,AU19
39530,39547,AU19
40048,40107,AU19
40204,40226,AU28
42949,42976,AU19
43169,43191,AU19
44102,44144,AU19
44239,44297,AU19
44592,44676,AU19
47883,47904,AU19
47904,47928,AU19
48075,48146,AU28
54388,54413,AU19
54413,54487,AU28
57973,58010,AU19
58010,58075,AU28
58775,58823,AU19
58823,58850,AU28
63000,63047,AU19
64424,64447,AU19
65469,65516,AU19
65516,65549,AU28
67842,67879,AU19
67879,67920,AU28
68342,68437,RTF
69656,69693,AU19
69693,69737,AU28
71173,71234,AU19
71237,71318,AU28
73040,73112,AU19
73112,73176,AU28
74194,74227,AU28
76319,76413,AU19
77586,77673,AU19
79625,79675,AU19
80632,80682,AU19
81745,81884,AU19
82240,82615,AU19
85828,85882,AU19
85882,86016,AU28
90040,90076,AU19
91136,91181,AU19
91193,91273,AU28
92726,92792,AU19
92793,92890,AU19
94341,94388,AU19
94389,94415,AU19
95768,95847,AU19
96109,96142,RTF
96310,96343,AU19
96350,96401,AU19
99389,99461,AU19
99462,99506,AU28
100182,100245,AU19
104497,104556,AU19
104557,104701,AU28
104885,104964,AU19
111361,111435,AU19
111435,111459,AU28
113071,113117,AU19
113117,113152,AU28
113466,113526,AU19
113691,113739,AU19
114052,114116,AU19
114116,114253,AU28
115941,116025,RTF
116563,116598,AU19
116599,116674,AU28
117013,117121,RTF
117719,117742,RTF
118714,118769,AU19
120548,120562,AU19
120626,120672,AU19
121327,121360,AU19
122668,122724,AU19
122724,122746,AU28
124186,124242,AU19
124528,124563,AU28
127318,127366,AU19
127367,127437,AU28
128289,128365,AU19
130264,130297,AU28
130553,130599,AU19
130600,130624,AU28
132884,132933,AU19
134036,134086,AU19
134087,134136,AU28
