Number of frames:165599
5924,5938,AU19
7889,7971,RTF
9833,9916,RTF
9837,9922,AU28
12273,12351,AU28
14881,14930,RTF
15128,15159,AU19
15183,15238,AU28
15249,15330,AU28
15438,15474,AU28
15548,15779,AU28
15881,15938,AU28
16466,16505,AU28
16540,16674,AU28
17643,17674,AU19
17806,17908,AU28
20413,20460,AU28
20775,20905,AU28
20934,21013,AU28
21987,22336,AU28
22420,22477,AU28
22609,22678,AU28
22875,22906,AU28
23051,23094,AU28
23193,23241,AU28
23438,23514,AU28
25081,25228,AU28
25318,25389,AU28
28309,28456,AU28
29835,29907,AU28
30218,30251,AU28
30359,30423,AU28
30533,30584,AU28
33514,33591,RTF
42270,42401,AU28
42572,42605,AU28
42689,42729,AU28
43464,43604,AU28
43658,43693,AU28
44310,44340,AU28
44545,44595,AU28
44886,44966,AU28
45200,45239,AU28
45519,45548,AU28
46119,46181,AU28
47984,48116,AU28
48259,48352,AU28
52166,52292,AU28
52549,52558,AU28
52579,52711,AU28
58167,58279,AU28
59121,59261,RTF
62903,63056,AU28
68070,68268,AU28
68285,68397,RTF
69377,69435,AU28
69488,69683,AU28
71906,72071,AU28
73518,73625,RTF
74607,74706,AU28
82880,82908,AU19
82977,83070,AU28
86144,86231,RTF
86619,86667,AU19
87672,87781,RTF
92593,92701,RTF
94685,94748,RTF
95674,95747,AU28
100107,100807,AU28
104874,104898,AU19
109446,109504,RTF
109549,109564,AU19
114020,114055,RST
114220,114299,AU19
118705,118794,AU19
123061,123207,RST
127061,127096,AU19
127107,127117,AU28
128759,128889,RTF
131925,132200,AU19
135553,135623,AU19
135658,135740,AU19
136129,136495,AU28
137561,137606,RTF
142348,142405,RTF
143735,143807,AU28
143859,143870,AU28
151491,151607,AU19
151664,151677,AU19
152162,152209,AU19
153098,153140,AU19
153211,153342,AU28
159245,159649,AU28
160056,160083,AU28
