Number of frames:146718
0,267,AU28
300,477,AU28
809,948,AU28
6147,6191,AU28
12182,12423,AU28
17790,17815,AU28
17815,17877,AU19
17877,17877,AU28
18336,18408,AU28
18883,18920,AU28
21729,22047,AU28
24168,24207,AU28
25265,25298,AU19
25299,25520,AU28
26182,26488,AU28
27839,27998,AU28
28598,28629,AU28
28731,29113,AU19
29125,29291,AU19
29349,29416,RTF
29614,29664,RTF
29701,29828,RTF
30899,30959,AU28
30959,31179,AU28
31254,31757,AU28
31854,32459,AU28
32623,32786,AU28
32986,33095,AU28
35906,35973,AU28
36243,36338,AU28
38171,38179,AU28
38220,38283,AU28
39069,39223,AU28
39380,39865,AU28
40652,40789,AU28
42752,43109,AU28
43451,43596,AU28
44353,44449,AU28
45132,45211,AU28
47731,47910,AU28
49140,49293,AU28
49293,49341,AU19
49341,49849,AU19
50188,50254,AU28
50557,50938,AU28
51157,51355,AU28
51367,51421,AU19
51547,52012,AU28
55509,55545,AU28
59195,59235,AU19
59228,59429,AU28
59968,60401,AU28
65246,65276,AU19
65276,65468,AU28
69974,70380,AU28
70047,70077,AU19
71546,71707,AU28
74330,74505,AU28
74636,74749,AU28
74755,74827,AU28
75692,75707,RTF
75720,75738,RTF
76184,76251,AU28
76333,76346,AU28
80779,80842,AU28
81505,81734,AU28
85897,86686,AU28
86824,86886,AU28
86916,87144,AU28
88251,88311,AU28
89293,89387,AU28
89387,89431,AU19
89971,90216,AU28
93352,93394,AU28
96320,96922,AU28
97966,98005,RTF
99042,99148,AU28
99120,99421,RTF
99505,99554,AU28
101261,101336,AU28
103066,103459,AU28
105755,105922,AU28
108277,108757,AU28
109023,109074,AU28
109146,109207,AU28
109815,110596,AU28
115305,115551,AU28
116376,116447,AU28
121047,121177,RTF
124227,124256,AU28
124762,124839,RTF
131776,131914,AU28
133757,133873,AU28
133766,133862,AU28
136379,136844,AU28
136859,136894,AU19
144120,144198,RTF
136379,136849,AU28
136867,136892,AU19
144120,144199,RTF
