Number of frames:143929
1334,1367,AU28
2667,2803,AU28
4522,4592,RTF
4597,4678,RTF
8375,8529,RTF
8698,8769,AU19
9050,9146,AU19
11835,11896,AU19
12085,12213,AU28
22467,23038,AU19
23054,23170,AU28
24091,24381,AU19
25274,25367,RTF
32624,32712,AU19
32724,32750,AU28
32751,33457,AU19
33480,33650,AU28
35503,35639,AU28
38124,38182,AU19
38194,38405,AU28
42557,42610,AU19
42623,42670,AU28
44856,44941,AU19
45039,45065,AU19
45069,45202,AU28
45816,45852,AU19
45857,46183,AU19
51992,52085,AU28
52289,52289,AU19
56326,56374,AU28
56670,56775,AU19
56776,57159,AU28
59733,59993,AU19
65508,65702,AU19
65709,66875,AU28
67312,67801,AU19
68479,68812,AU19
68888,69163,AU28
69258,70621,AU19
70630,70675,AU28
70735,71187,AU19
71282,71347,AU19
72243,72411,AU19
72453,72551,AU28
73349,73417,AU19
74018,74582,AU19
74704,74724,AU19
75262,75645,AU19
76272,76302,RTF
76634,76887,AU19
77475,77796,AU19
80081,80521,AU19
80532,80721,AU28
80828,80905,AU28
82089,82411,AU19
84641,84722,AU28
84723,84793,AU19
84794,85775,AU19
85883,86086,AU19
86179,86236,AU28
86496,86658,AU19
89698,90182,AU19
90523,90551,AU28
95319,95373,AU19
95448,95556,AU28
96830,97222,AU19
97236,97278,AU28
97764,98903,AU19
98919,98955,AU28
98981,99308,AU19
99397,99575,AU28
101406,101610,AU19
101766,101894,AU19
101984,102554,AU19
102582,102642,AU19
102650,102709,AU28
102764,103344,AU19
104424,105162,AU19
105614,105752,AU19
105761,105809,AU28
106055,106128,AU19
106139,106287,AU19
109500,109546,AU19
109558,109951,AU28
112028,112727,AU19
112750,113020,AU19
113025,113232,AU28
114329,114781,AU19
114811,114828,AU28
114835,116087,AU19
116095,116242,AU28
116684,116974,AU19
116982,117221,AU28
118546,118795,AU28
118963,119038,AU28
122193,123179,AU19
123200,123214,AU28
123311,123368,AU19
124995,125289,AU19
126106,127165,AU19
127189,127364,AU28
128130,128878,AU19
128888,128938,AU19
129163,129257,AU19
130696,131092,AU19
131101,131148,AU28
131160,131378,AU19
131454,131490,AU19
131545,131624,AU19
131629,131781,AU28
134913,134979,AU28
