Number of frames:149355
6442,6502,RTF
43843,44021,AU19
44130,44159,AU19
44208,44231,AU19
44244,44325,AU28
44335,44367,AU19
44447,44515,AU19
44537,44659,AU19
44663,44693,AU28
44781,44804,AU19
44811,44899,AU28
44913,44938,AU19
44943,44949,AU28
45006,45044,AU19
45050,45060,AU28
45196,45279,AU28
45596,45750,AU28
46801,46822,AU28
46838,46909,AU28
46938,47041,AU19
47397,47968,AU28
48076,48130,AU19
48137,48357,AU28
48360,48375,AU19
48380,48461,AU28
48470,48491,AU19
48497,48507,AU28
48870,48895,AU19
48903,48998,AU28
115414,115437,RTF
115859,115884,AU28
126609,126650,RTF
132283,132403,RTF
137641,137696,RTF
