Number of frames:118334
1630,1654,RTF
3146,3179,AU19
3180,3244,AU28
3375,3415,AU19
3416,3474,AU28
3693,3737,AU19
3738,4528,AU28
6488,6512,AU19
6668,6719,AU19
6720,6974,AU28
7056,7087,AU19
7087,7160,AU28
7220,7259,AU19
7262,7364,AU28
7400,7433,AU19
7953,7979,RTF
9301,9341,AU19
9342,9581,AU28
9991,10021,AU28
10904,11014,RTF
11164,11191,RTF
12370,12405,AU19
12406,12799,AU28
15382,15441,AU19
15442,15516,AU28
17463,17536,RTF
18186,18223,AU19
18224,18522,AU28
18533,18544,AU19
19178,19211,AU19
19212,19486,AU28
19570,19643,AU19
19644,19883,AU28
20977,21016,AU19
21017,21333,AU28
22482,22518,AU19
22519,23214,AU28
23266,23309,AU19
23310,23420,AU28
26552,26573,AU19
26575,26604,AU28
26718,26763,AU19
26764,27113,AU28
27136,27149,AU28
27824,27860,AU28
28065,28156,RTF
28862,28895,AU19
28895,29038,AU28
29082,29126,AU19
29126,29213,AU28
30357,30404,AU19
30405,30676,AU28
31004,31022,AU19
31023,31765,AU28
32226,32248,AU19
32248,32297,AU28
32331,32344,AU19
32347,33244,AU28
33767,33807,AU19
33809,34331,AU28
34978,35014,AU19
35015,35101,AU28
36186,36235,AU19
36236,36827,AU28
36901,36923,RTF
37378,37416,AU19
37417,37958,AU28
38091,38116,AU19
38117,38202,AU28
38369,38404,AU19
38405,38507,AU28
39149,39260,AU28
39510,39911,AU28
40195,40217,AU19
40219,40274,AU28
40488,40513,AU19
40514,40901,AU28
41175,41212,AU19
41213,41802,AU28
41865,41920,RTF
41932,41958,RTF
42375,42392,RTF
42399,42408,RTF
42426,42447,RTF
42463,42512,RTF
42755,42767,AU19
42794,42846,AU28
42878,42911,AU19
42912,43053,AU28
43252,43283,AU19
43285,43321,AU28
43497,43529,AU19
43530,43840,AU28
43894,43916,AU19
44145,44214,RTF
44233,44251,RTF
44257,44486,RTF
45104,45145,AU19
45146,45284,AU28
45335,45397,AU19
45398,45459,AU28
46027,46107,AU19
46108,46387,AU28
46699,46755,RTF
47305,47322,AU19
47323,47565,AU28
49089,49123,AU19
49123,49553,AU28
50624,50658,AU19
50832,50858,AU19
50860,50899,AU28
51335,51377,AU28
52868,53111,RTF
53541,53568,AU28
53938,54149,AU28
54200,54303,AU28
54708,54738,AU19
54740,54800,AU28
54831,55118,AU28
55207,55510,AU28
55701,55726,AU19
55726,57208,AU28
57780,57873,RTF
58135,58177,AU19
58178,58629,AU28
58807,58861,AU28
59135,59157,RTF
59335,59371,AU19
59377,59754,AU28
60891,60922,AU19
60924,61028,AU28
61078,61527,AU28
62739,62764,AU19
62764,62781,AU28
62942,62964,AU19
62965,63015,AU28
63065,63094,RTF
63219,63255,AU19
63255,63387,AU28
64018,64044,AU19
64044,64103,AU28
64195,64469,AU28
64540,64562,AU28
64756,65126,AU28
65214,65226,AU19
65227,65230,AU28
65328,65348,AU28
65446,65477,RTF
65705,65758,AU28
65811,65829,AU28
66557,66601,AU19
66602,66706,AU28
66967,66986,AU19
66988,67434,AU28
67562,67584,AU19
67585,67620,AU28
67660,67689,AU19
67690,67829,AU28
68485,68497,AU19
68498,68515,AU28
68633,68663,AU19
68664,68756,AU28
68833,68920,AU19
68921,69109,AU28
69251,70579,AU28
70582,70602,RTF
70835,70971,RTF
71516,71544,AU19
71545,71675,AU28
71786,71821,AU19
71821,72604,AU28
73213,73243,AU19
73244,73750,AU28
74104,74128,AU19
74129,74226,AU28
74895,74931,AU19
74932,74987,AU28
75032,75055,AU19
