Number of frames:157927
2149,2236,AU28
8495,8624,AU28
15182,15440,AU28
16117,16350,AU28
16783,16928,AU28
22109,22527,AU28
22890,22932,AU28
38966,39006,AU28
39060,39087,AU28
39848,39860,AU19
40187,40218,AU28
46398,46428,AU19
47883,47958,AU28
49578,49772,AU19
54422,54824,AU28
56552,56599,AU28
65111,65896,AU19
66874,67133,AU19
73608,73765,AU28
82723,83351,AU19
91663,91701,AU19
92312,92586,AU28
93931,93944,AU19
93954,94058,AU28
94513,94705,AU28
96714,96757,AU19
96770,97066,AU28
97205,97255,AU19
99671,99897,AU28
99950,100307,AU28
101145,101212,AU28
102954,103184,AU28
110216,110242,AU19
110374,110544,AU28
113464,113502,AU28
116715,117011,AU19
117292,117316,AU19
117372,117393,AU28
117436,117629,AU28
122312,122338,AU28
123535,123653,AU28
124747,124775,AU19
130272,130280,AU19
137912,137940,AU28
137981,138036,AU28
138728,139641,AU19
139694,139783,AU28
140535,140569,RTF
141990,142386,AU28
145791,146020,AU28
147716,147836,AU28
156750,156759,AU19
