Number of frames:155829
2960,2997,AU19
18698,18708,AU19
24395,24419,AU28
24790,24885,RTF
35560,35568,RTF
36120,36131,AU19
39863,39904,AU28
41252,41272,AU28
53925,53932,AU19
63146,63239,RTF
65072,65087,AU19
65587,65807,AU19
65817,66059,AU28
76928,77043,RTF
88455,88517,RTF
98078,98128,AU19
105970,106081,AU28
106204,106231,AU28
106358,106427,AU19
111134,111305,AU19
111349,111433,AU19
113297,113308,AU28
114599,114639,RTF
121181,121210,RTF
122851,122911,RTF
123201,123249,RTF
123262,123319,RTF
123542,123644,AU28
123699,123801,AU28
133447,133548,RTF
137248,137286,AU19
