Number of frames:145819
6436,6456,AU28
6459,6478,AU19
6478,7723,AU28
7759,7790,AU28
9845,9935,AU28
12779,13082,AU28
17322,17333,AU19
20551,20602,AU28
21302,21385,RTF
22462,22487,AU28
23207,23264,AU28
26991,27018,AU28
27017,27032,AU28
27033,27041,AU28
27055,27063,AU28
27138,27157,AU28
29596,29625,RTF
30659,30668,AU28
30674,30688,AU19
31181,31196,AU28
31567,31598,AU28
32749,32942,AU28
32994,33012,AU28
33874,33902,AU28
33901,33917,AU19
33917,33935,AU28
34079,34091,AU28
34969,34981,AU28
39796,39811,AU19
39811,39987,AU28
40257,40739,AU28
41702,41873,AU28
44619,44640,AU28
45262,45281,AU28
48242,48253,AU28
48254,48282,AU19
48283,49189,AU28
50693,50802,AU28
54444,54457,AU28
60996,61001,AU19
61006,61180,AU28
63142,63155,AU28
75013,75051,RTF
75449,75465,AU28
75465,75474,AU19
75474,75488,AU28
75779,75820,AU28
76100,76101,AU28
76104,76122,AU28
76126,76148,RTF
76281,76300,RTF
76359,76361,RTF
76653,76656,AU28
76659,76879,AU28
77885,77974,AU28
81202,81279,AU28
87957,87991,AU28
89475,89670,AU28
91654,91682,RTF
94683,94974,AU28
95058,95091,AU28
97948,97978,AU28
106226,106239,AU28
106240,106259,AU19
106259,106541,AU28
108014,108139,AU28
108177,108224,AU28
108517,108528,AU28
109331,110360,AU28
110361,110731,AU28
110866,110877,AU28
112328,112505,RTF
115162,115174,AU28
115651,115950,AU28
117429,117461,AU28
121051,122279,AU28
123307,123342,AU28
124877,125016,AU28
130765,130783,AU28
131092,131108,AU19
133646,134064,AU28
134294,134303,AU28
134312,134320,AU19
136478,136606,RTF
136789,136826,RTF
138394,138402,AU28
138416,138424,AU19
140085,141116,AU28
141454,141474,AU28
141478,142210,AU28
