Number of frames:142129
9192,9218,RTF
12503,12553,RTF
14279,14303,RTF
15229,15342,AU28
17577,17588,AU19
21105,21123,AU19
21124,21232,AU28
23688,23712,AU28
28546,28558,AU19
28555,28564,AU28
49394,49403,AU28
53810,53826,AU19
53812,53851,AU28
54782,54824,RTF
58436,58455,AU28
58836,58893,AU28
64776,64786,AU19
64787,64797,AU28
66371,66425,AU19
71223,71304,AU28
75665,75674,AU19
75674,75681,AU28
76517,76734,AU28
77720,77762,AU28
78732,78788,AU28
80403,80478,AU28
92065,92127,AU28
95335,95369,RTF
96914,96936,RTF
107971,107990,AU19
107991,107997,AU28
113434,113443,AU19
113443,113447,AU28
119953,119987,AU28
122627,122678,AU28
128606,128623,AU19
135894,135996,AU28
136345,136465,RTF
